country,partner,hs_code,imports
USA,WLD,20629,130461671
CAN,WLD,20727,5901040
USA,WLD,20727,33984667
CAN,WLD,20743,176319
USA,MEX,30355,5511
CAN,MEX,30431,397549
USA,MEX,30431,23556390
CAN,MEX,30461,140911
USA,MEX,30461,5155514
CAN,MEX,30489,2073
USA,MEX,30489,8038488
USA,MEX,30549,165399
CAN,MEX,30617,1562130
USA,MEX,30617,301094364
MEX,USA,190220,4861149
MEX,USA,30341,3783
MEX,CAN,30351,296002
MEX,USA,30351,148992
MEX,USA,30331,28576
MEX,USA,30357,6765
MEX,USA,30461,273
MEX,USA,30489,502524
MEX,USA,30549,6048
MEX,USA,30617,1789063
MEX,USA,30749,2624626
CAN,USA,30433,2687
CAN,USA,30461,83167
CAN,USA,30486,136
USA,CAN,30486,6969
CAN,CAN,30489,259275
CAN,USA,30489,3071585
USA,CAN,30489,54002021
CAN,USA,30543,941
CAN,USA,30549,321401
USA,CAN,30549,818149
CAN,USA,30615,67
CAN,CAN,30617,95098
CAN,USA,30617,6579396
USA,CAN,30617,714891
CAN,CAN,30739,44
CAN,USA,30739,6946
USA,CAN,30739,570510
CAN,USA,30749,3168732
CAN,USA,40490,22750174
USA,CAN,40490,7276954
CAN,USA,40719,4620276
USA,CAN,40719,15311889
CAN,USA,40729,61098
USA,CAN,40729,906768
CAN,USA,50210,106
CAN,CAN,51191,53693
CAN,USA,51191,10427545
USA,CAN,51191,13612349
CAN,USA,60313,358365
USA,CAN,60313,8730
CAN,USA,30462,411173
CAN,USA,30487,20043
CAN,USA,10130,9441
USA,CAN,10130,2505
CAN,USA,10190,137685
USA,CAN,10190,3050
CAN,USA,10513,154974
USA,CAN,10513,2279153
CAN,USA,10514,7302
USA,CAN,10514,69932
CAN,USA,10639,1944075
USA,CAN,10639,24610
CAN,CAN,10690,348
CAN,USA,10690,3002813
USA,CAN,10690,30591036
CAN,USA,20321,3248
MEX,USA,40490,68270880
MEX,USA,40719,177734
MEX,USA,30329,18617
MEX,USA,30354,14298
MEX,USA,10130,571067
MEX,USA,10190,555365
MEX,USA,10513,2272
MEX,USA,10690,621924
MEX,CAN,20322,2388433
MEX,USA,20322,20736362
MEX,CAN,20622,122811
MEX,USA,20622,3673123
MEX,USA,10420,40368
MEX,CAN,20312,125342265
MEX,USA,20312,989477817
MEX,USA,20724,16887512
MEX,USA,20726,321722424
MEX,USA,30111,2871207
MEX,USA,30199,185999
MEX,CAN,30390,17240
CAN,USA,20322,186063
USA,CAN,20322,10168592
CAN,USA,20622,1568639
USA,CAN,20622,528200
CAN,USA,20629,20440344
USA,CAN,20629,37815063
CAN,USA,20727,2864225
USA,CAN,20727,15674967
USA,CAN,20743,407368
CAN,CAN,20890,1
CAN,USA,20890,1022484
USA,CAN,20890,3840833
CAN,USA,30191,689618
USA,CAN,30191,28205
CAN,USA,30192,92983
USA,CAN,30192,257163
CAN,USA,30229,215259
CAN,CAN,60315,56
CAN,USA,60315,637717
USA,CAN,60315,606317
CAN,CAN,70390,2981
CAN,USA,70390,2739149
USA,CAN,70390,2155325
CAN,CAN,70410,32518
CAN,USA,70410,92253345
USA,CAN,70410,11067133
CAN,USA,10420,102928
USA,CAN,10420,7402
CAN,USA,10594,1260008
USA,CAN,10594,1282041
CAN,USA,20312,4067046
USA,CAN,20312,245645318
CAN,USA,20423,985599
CAN,USA,20724,837291
USA,CAN,20724,465070
CAN,USA,20726,3125057
USA,CAN,20726,3070986
CAN,USA,20744,53983
USA,CAN,20744,801250
CAN,USA,21093,2491
CAN,USA,30111,3221722
USA,CAN,30111,13641
CAN,USA,30194,2745900
CAN,CAN,30199,3212
CAN,USA,30199,15208080
USA,CAN,30199,809031
CAN,USA,30246,32333
CAN,USA,30382,17330
USA,CAN,30382,66946
CAN,USA,30390,499376
USA,CAN,30390,1059497
CAN,USA,30442,3816129
USA,CAN,30442,207461
CAN,USA,30452,82432
USA,CAN,30452,930221
CAN,USA,30473,244615
CAN,USA,30484,868
USA,CAN,30484,35841
USA,CAN,30229,1209923
CAN,USA,30233,12228
CAN,USA,30234,304512
USA,CAN,30234,1966948
CAN,CAN,30253,12608
CAN,USA,30253,499196
USA,CAN,30253,230647
CAN,CAN,30254,127
CAN,USA,30254,634619
USA,CAN,30254,6394020
CAN,CAN,30311,4328
USA,MEX,30739,187196
CAN,MEX,30749,91823
USA,MEX,30749,341304
USA,MEX,30830,19751
CAN,MEX,51191,62730
USA,MEX,51191,2331336
CAN,MEX,30487,25
CAN,MEX,10690,183
USA,MEX,10690,421421
USA,MEX,20322,4178
USA,MEX,20622,39522
USA,MEX,20629,10644767
CAN,MEX,30229,1721478
CAN,MEX,60315,197855
USA,MEX,60315,1193693
CAN,MEX,70390,3761492
USA,MEX,70390,8633976
CAN,MEX,70410,3457868
USA,MEX,70410,9490520
CAN,MEX,30111,3309
USA,MEX,30111,45816
USA,MEX,30199,73767
USA,MEX,30390,127625
USA,MEX,30229,3524839
MEX,WLD,30749,15288396
MEX,WLD,40490,68427339
MEX,WLD,40719,177734
MEX,WLD,50210,1313685
MEX,WLD,51191,3393351
MEX,WLD,30354,93151
MEX,WLD,30462,110657850
MEX,WLD,30487,4856186
MEX,WLD,10130,571067
MEX,WLD,10190,555365
MEX,WLD,10513,20957
MEX,WLD,10639,342567
MEX,WLD,10690,5228436
MEX,WLD,20322,23473577
MEX,WLD,20622,3796000
MEX,WLD,10420,40368
MEX,WLD,20312,1114820082
USA,WLD,20743,407368
CAN,WLD,20860,256810
CAN,WLD,20890,7546812
USA,WLD,20890,46472475
CAN,WLD,30191,689618
USA,WLD,30191,998641
CAN,WLD,30192,9218819
USA,WLD,30192,1245838
CAN,WLD,30229,5520196
USA,WLD,60315,40431869
CAN,WLD,70390,10848044
USA,WLD,70390,13706365
CAN,WLD,70410,95851074
USA,WLD,70410,20593472
CAN,WLD,70820,62878051
CAN,WLD,10420,102928
USA,WLD,10420,7402
CAN,WLD,10594,1263143
USA,WLD,10594,1282041
CAN,WLD,20312,4067420
USA,WLD,20312,245645318
CAN,WLD,20421,4036
USA,WLD,20421,20270
CAN,WLD,20423,15929793
USA,WLD,20423,82307376
CAN,WLD,20724,837291
USA,WLD,20724,465070
CAN,WLD,20726,3125057
USA,WLD,20726,3070986
CAN,WLD,20744,53983
USA,WLD,20744,801250
CAN,WLD,20753,605
CAN,WLD,21093,44447
USA,WLD,21093,37025
CAN,WLD,30111,6321641
USA,WLD,30111,45419729
CAN,WLD,30194,2748963
CAN,WLD,30199,16718759
USA,WLD,30199,14253864
CAN,WLD,30246,741253
CAN,WLD,30382,27438
USA,WLD,30382,72914
CAN,WLD,30390,2265435
USA,WLD,30390,9946240
CAN,WLD,30442,22220829
USA,WLD,30442,56673552
CAN,WLD,30452,2145736
USA,WLD,30452,14106745
USA,WLD,30463,197163
CAN,WLD,30473,432325
USA,WLD,30473,3448351
CAN,WLD,30484,46256
USA,WLD,30484,13524099
CAN,WLD,30493,4196093
USA,WLD,30229,6773123
CAN,WLD,30233,23825
USA,WLD,30233,144892
CAN,WLD,30234,4748686
USA,WLD,30234,45950768
CAN,WLD,30253,524963
USA,WLD,30253,230647
CAN,WLD,30254,664031
USA,WLD,30254,7055719
CAN,WLD,30311,13713138
USA,WLD,30311,9181715
CAN,WLD,30312,12687293
USA,WLD,30312,10426835
CAN,WLD,30344,7507564
CAN,USA,30311,11177021
USA,CAN,30311,3398207
CAN,CAN,30312,111201
CAN,USA,30312,8329572
MEX,USA,30390,15119
MEX,USA,30473,578
MEX,CAN,20629,15627059
MEX,USA,20629,151565513
MEX,USA,20727,97732004
MEX,CAN,20890,18833
MEX,USA,20890,113407
MEX,USA,30234,5221
MEX,CAN,51191,70367
MEX,USA,51191,2228421
MEX,USA,70390,19870
MEX,USA,70410,4222800
MEX,USA,70820,67815
MEX,USA,71022,1096447
MEX,USA,71030,127127
MEX,USA,71239,7686
MEX,USA,71420,1108813
MEX,USA,80221,259539
MEX,USA,80390,1055
MEX,USA,80410,1541757
MEX,USA,80711,495212
MEX,USA,81040,876172
MEX,USA,81350,4274902
MEX,USA,81400,67925
MEX,USA,90812,177995
MEX,USA,91020,11294
MEX,USA,91091,52195
MEX,USA,100410,213197
MEX,CAN,100830,27183177
USA,CAN,30312,7390186
CAN,USA,30344,13636
CAN,CAN,70820,19046
CAN,USA,70820,35327035
USA,CAN,70820,3954210
CAN,CAN,71022,3120
CAN,USA,71022,5688342
USA,CAN,71022,40931135
CAN,USA,71030,2643377
USA,CAN,71030,54093
CAN,USA,71232,688
CAN,CAN,71239,32521
CAN,USA,71239,972968
USA,CAN,71239,468244
CAN,CAN,71420,7027
CAN,USA,71420,37181306
USA,CAN,71420,437700
CAN,CAN,80211,25
CAN,USA,80211,3567296
CAN,CAN,80221,27064
CAN,USA,80221,34374737
USA,CAN,80221,542879
CAN,CAN,80390,5424
CAN,USA,80390,732124
CAN,CAN,80410,10257
CAN,USA,80410,11529638
CAN,CAN,80711,14768
CAN,USA,80711,71538464
USA,CAN,80711,52575
CAN,CAN,80720,287
CAN,USA,80720,7355935
CAN,CAN,81040,1857332
CAN,USA,81040,102050049
USA,CAN,81040,159587050
CAN,CAN,81350,2917
CAN,USA,81350,5185148
USA,CAN,81350,6856140
CAN,CAN,81400,346
CAN,USA,81400,1423536
USA,CAN,81400,68659
CAN,CAN,90812,3177
CAN,USA,90812,1371131
CAN,USA,91020,5877
CAN,CAN,91091,3120
CAN,USA,91091,1683399
USA,CAN,91091,425363
CAN,USA,100410,276224
USA,CAN,100410,3819515
CAN,CAN,100830,79
CAN,USA,100830,36442
USA,CAN,100830,6109111
CAN,USA,100850,2071528
USA,CAN,100850,244940
CAN,CAN,110412,478821
CAN,CAN,30251,5607
CAN,USA,30251,3644581
CAN,USA,30345,45300
CAN,USA,30367,331852
USA,CAN,30367,27768
CAN,CAN,10221,225927
CAN,USA,10221,6087045
USA,CAN,10221,9954593
CAN,USA,10511,35436172
USA,CAN,10511,12018310
CAN,USA,10512,6663977
CAN,USA,110412,6065911
USA,CAN,110412,97057218
CAN,CAN,110422,64765
USA,WLD,30344,693961
CAN,WLD,30345,45300
MEX,WLD,20423,427801
MEX,WLD,20724,16887512
MEX,WLD,20726,321722424
MEX,WLD,30111,3078325
MEX,WLD,30199,192148
MEX,WLD,30382,42
MEX,WLD,30390,33699
MEX,WLD,30442,1275874
MEX,WLD,30452,506
MEX,WLD,30473,18601
MEX,WLD,30484,12612
MEX,WLD,20629,173064310
MEX,WLD,20727,116059485
MEX,WLD,20890,946244
MEX,WLD,30229,40589
MEX,WLD,30234,5221
MEX,WLD,60313,984772
MEX,WLD,70390,19870
MEX,WLD,70410,4222800
MEX,WLD,70820,93864
MEX,WLD,71022,1337259
MEX,WLD,71030,160385
MEX,WLD,71232,13253
MEX,WLD,71239,641809
MEX,WLD,71420,1108813
MEX,WLD,80221,259539
MEX,WLD,80390,320191
MEX,WLD,80410,1684927
MEX,WLD,80711,495212
USA,WLD,70820,117405999
CAN,WLD,71022,8439342
USA,WLD,71022,76887528
CAN,WLD,71030,10022427
USA,WLD,71030,37015515
CAN,WLD,71232,768667
USA,WLD,71232,1006812
CAN,WLD,71239,6890234
USA,WLD,71239,24099249
CAN,WLD,71420,42549321
USA,WLD,71420,14679554
CAN,WLD,80211,3615879
USA,WLD,80211,19226831
CAN,WLD,80221,37742294
USA,WLD,80221,3673931
CAN,WLD,80390,412938014
USA,WLD,80390,2395293230
CAN,WLD,80410,33791387
USA,WLD,80410,46347515
CAN,WLD,80711,114164743
USA,WLD,80711,330642078
CAN,WLD,80720,23477069
USA,WLD,80720,117554841
CAN,WLD,81040,186031760
USA,WLD,81040,675747846
CAN,WLD,81060,1280948
USA,WLD,81060,2630778
CAN,WLD,81350,5900570
USA,WLD,81350,9952033
CAN,WLD,81400,1985522
USA,WLD,81400,4344188
CAN,WLD,90812,1919852
USA,WLD,90812,7326705
USA,WLD,91020,13733411
CAN,WLD,91020,1765746
CAN,WLD,91091,12706369
USA,WLD,91091,25210833
CAN,WLD,100410,2943282
USA,WLD,100410,5062750
CAN,WLD,100830,36894
USA,WLD,100830,6111754
CAN,WLD,100850,54836279
USA,WLD,100850,159179544
CAN,WLD,110412,6799090
USA,WLD,30246,7943317
CAN,WLD,30251,4752982
USA,WLD,30345,1429129
CAN,WLD,30367,453547
USA,WLD,30367,942903
CAN,WLD,10221,6312972
USA,WLD,10221,9960193
CAN,WLD,10511,37020567
USA,WLD,10511,12018310
CAN,WLD,10512,6663977
USA,WLD,10512,24401779
USA,MEX,30233,110997
USA,MEX,30254,369949
CAN,MEX,70820,16068624
USA,MEX,70820,72209220
CAN,MEX,71022,726
USA,MEX,71022,404667
CAN,MEX,71030,193408
USA,MEX,71030,17239679
MEX,USA,100850,11505
MEX,USA,30487,2060
MEX,USA,30544,353602
MEX,CAN,30551,221304
MEX,USA,30551,36363
MEX,CAN,30614,117085
MEX,USA,30614,527445
MEX,USA,30312,259002
MEX,USA,30344,486823
MEX,CAN,30481,7769
MEX,USA,30481,403963
MEX,CAN,30499,570
USA,CAN,30487,13934452
CAN,USA,30491,245
CAN,USA,30544,9524
CAN,USA,30551,106
USA,CAN,30551,7272021
CAN,CAN,30614,5174346
CAN,USA,30614,20125836
USA,CAN,30614,476538438
CAN,CAN,30616,280853
CAN,USA,30616,5622020
USA,CAN,30616,11298473
CAN,USA,30619,10529
CAN,USA,30445,21019
CAN,USA,30446,77050
CAN,USA,30479,203108
USA,CAN,30479,13557
CAN,CAN,30481,434164
CAN,USA,30481,6434299
USA,CAN,30481,21852880
CAN,CAN,30499,73832
CAN,USA,30499,10182877
USA,CAN,30499,2489604
CAN,USA,30531,2307
USA,CAN,30531,26300
CAN,CAN,30569,10625
USA,WLD,110412,99974405
CAN,WLD,110422,2765785
CAN,WLD,30491,15766
USA,WLD,30491,1421279
USA,WLD,30544,391337
MEX,WLD,81040,895609
MEX,WLD,81350,4833673
MEX,WLD,81400,10127374
MEX,WLD,90812,323575
MEX,WLD,91020,788664
MEX,WLD,91091,207776
MEX,WLD,100410,213197
MEX,WLD,100830,27183177
MEX,WLD,100850,1617496
MEX,WLD,110412,19394449
MEX,WLD,30491,28778
MEX,WLD,30544,353602
MEX,WLD,30551,13841724
MEX,WLD,30614,1147247
MEX,WLD,30616,16221814
MEX,WLD,30254,45371
MEX,WLD,30312,354228
MEX,WLD,30344,521822
MEX,WLD,30479,4888
MEX,WLD,30481,74920247
MEX,WLD,30499,10499534
MEX,WLD,30569,129168
MEX,WLD,30629,902276
CAN,WLD,30544,22419
CAN,WLD,30551,3161136
CAN,USA,30569,235384
USA,CAN,30569,7116274
CAN,USA,30629,35054
USA,CAN,30629,7053
CAN,USA,30781,397210
CAN,USA,30799,1148170
USA,CAN,30799,1147131
CAN,USA,40210,12728749
USA,CAN,40210,30954
CAN,USA,40620,15801781
USA,CAN,40620,68368
CAN,USA,40630,2050045
USA,CAN,40630,357323
CAN,USA,41000,38399
USA,CAN,41000,22391
CAN,USA,50690,946046
USA,CAN,50690,7445340
CAN,USA,60220,12927992
USA,CAN,60220,11288608
CAN,USA,60230,4130535
USA,CAN,60230,2937684
CAN,CAN,70190,68539
CAN,USA,70190,85742836
USA,CAN,70190,156041655
CAN,CAN,70521,458
CAN,USA,70521,162479
CAN,CAN,70529,2090
CAN,USA,70529,4275803
USA,CAN,70529,118240
CAN,CAN,70970,13217
CAN,USA,70970,105700411
USA,CAN,70970,8220361
CAN,CAN,70991,279
CAN,USA,70991,2639703
CAN,USA,71120,933
CAN,USA,71159,807
CAN,USA,110422,2685872
USA,CAN,110422,40079826
CAN,USA,110811,391107
USA,CAN,110811,3483476
CAN,CAN,110813,6716
CAN,USA,110813,1566181
USA,CAN,110813,6065057
CAN,USA,120242,85431776
CAN,USA,120300,99
CAN,CAN,120760,14914
CAN,MEX,71239,4926
CAN,MEX,71420,231166
USA,MEX,71420,96588
CAN,MEX,80211,9236
CAN,MEX,80390,14038936
USA,MEX,80390,139407067
CAN,MEX,80410,679202
USA,MEX,80410,7431040
CAN,MEX,80711,32567562
USA,MEX,80711,283167066
CAN,MEX,80720,9285626
USA,MEX,80720,89560530
CAN,MEX,81040,2661567
USA,MEX,81040,78519478
CAN,MEX,81350,1296
USA,MEX,81350,21582
CAN,MEX,81400,64263
USA,MEX,81400,645158
USA,MEX,91020,8391
CAN,MEX,91091,33462
USA,MEX,100830,2643
USA,MEX,30246,21819
USA,MEX,30345,10025
USA,MEX,10221,5600
CAN,MEX,110412,15330
CAN,MEX,110422,24
USA,MEX,30551,10420
CAN,MEX,30614,72
USA,MEX,30614,4751492
CAN,MEX,30616,7650
USA,MEX,30616,7016883
USA,MEX,30499,270072
CAN,MEX,30781,35668
USA,MEX,30781,156538
CAN,MEX,30799,12487
USA,MEX,30799,721126
CAN,MEX,40620,11
USA,MEX,40620,46307
USA,MEX,40630,1003014
CAN,MEX,41000,36
USA,MEX,50690,245770
CAN,MEX,70190,5288
CAN,MEX,70521,3596
USA,WLD,30551,14732361
CAN,WLD,30614,47134211
USA,WLD,30614,867904700
CAN,WLD,30616,8940112
USA,WLD,30616,36590298
CAN,WLD,30619,9555950
USA,WLD,30368,157152
CAN,WLD,30445,21019
USA,WLD,30445,260159
CAN,WLD,30446,108304
USA,WLD,30446,831602
CAN,WLD,30479,1708696
USA,WLD,30479,51731103
CAN,WLD,30481,75192848
USA,WLD,30481,801386293
CAN,WLD,30499,67890793
USA,WLD,30499,31003395
CAN,WLD,30531,370688
USA,WLD,30531,7041446
CAN,WLD,30569,10079559
USA,WLD,30569,20515592
CAN,USA,120760,913092
USA,CAN,120760,351620
CAN,USA,120791,49637
CAN,CAN,120999,1848
CAN,USA,120999,1424252
USA,CAN,120999,513550
CAN,USA,121010,339475
CAN,CAN,130239,8432
USA,MEX,70521,728961
CAN,MEX,70529,258901
USA,MEX,70529,2720127
CAN,MEX,70970,2651692
USA,MEX,70970,3550525
CAN,MEX,70991,286590
USA,MEX,70991,3455568
CAN,MEX,120242,2726307
USA,MEX,120242,4178394
USA,MEX,120760,2762
CAN,MEX,120999,10239
USA,MEX,120999,1371176
USA,MEX,30731,722338
USA,MEX,30741,7953
CAN,MEX,30890,2364
USA,MEX,30890,30581
USA,MEX,40390,112078
CAN,MEX,40410,766481
USA,MEX,30251,8188
CAN,MEX,30271,57960
CAN,WLD,30571,2588972
USA,WLD,30571,461313
CAN,WLD,30629,55635
USA,WLD,30629,1277808
CAN,WLD,30781,1131435
USA,WLD,30781,347189
CAN,WLD,30799,5937338
USA,WLD,30799,21036483
CAN,WLD,40210,12813459
USA,WLD,40210,7120593
CAN,WLD,40620,16412679
USA,WLD,40620,1970123
CAN,WLD,40630,9608090
USA,WLD,40630,38601916
CAN,WLD,41000,4035465
USA,WLD,41000,21982494
CAN,WLD,50690,983016
USA,WLD,50690,20754577
CAN,WLD,60220,15026541
USA,WLD,60220,12224489
CAN,WLD,60230,4130535
USA,WLD,60230,2962770
CAN,WLD,70190,85817473
USA,WLD,70190,156206296
CAN,WLD,70521,700345
USA,WLD,70521,5401616
CAN,WLD,70529,5868862
USA,WLD,70529,3951066
CAN,WLD,70970,108741861
USA,WLD,70970,11770886
CAN,WLD,70991,2943758
USA,WLD,70991,3578457
CAN,WLD,71120,3651592
USA,WLD,71120,4976627
CAN,WLD,71159,28585
USA,WLD,110422,44203426
CAN,WLD,110811,705584
USA,WLD,110811,5997589
CAN,WLD,110813,6903730
USA,WLD,110813,72947174
CAN,WLD,120242,109119318
USA,WLD,120242,9757102
CAN,WLD,120300,99
CAN,WLD,120760,950593
USA,WLD,120760,354382
CAN,WLD,120791,2552988
USA,WLD,120791,13079220
CAN,WLD,120999,2710807
USA,WLD,120999,28838087
CAN,WLD,121010,466965
USA,WLD,121010,3831286
CAN,WLD,130239,22582294
USA,WLD,30619,37411881
CAN,WLD,30731,665399
USA,WLD,30731,39214293
CAN,WLD,30741,237629
USA,WLD,30741,2214242
CAN,WLD,30829,5544
USA,WLD,30829,218146
CAN,WLD,30890,396834
USA,WLD,30890,955324
USA,CAN,30619,19454
CAN,CAN,30731,1446
CAN,USA,30731,533333
USA,CAN,30731,37320269
CAN,USA,30741,195838
CAN,USA,30829,1947
USA,CAN,30829,12997
CAN,USA,30890,220195
USA,CAN,30890,47268
CAN,USA,40390,543535
USA,CAN,40390,3933170
CAN,CAN,40410,14402
CAN,USA,40410,87693304
USA,CAN,40410,29826275
USA,CAN,30251,5623070
CAN,USA,30271,753475
CAN,USA,30273,353835
USA,CAN,30273,10871
CAN,USA,30333,40741
USA,CAN,30333,151538
CAN,USA,30339,173520
USA,CAN,30339,5558685
CAN,USA,30349,18637
CAN,USA,30353,58391
MEX,USA,30499,709561
MEX,USA,30799,41817
MEX,CAN,40210,9285702
MEX,USA,40210,788864463
MEX,USA,40620,145833408
MEX,USA,40630,3049546
MEX,USA,50690,1752352
MEX,USA,60220,41312085
MEX,USA,70190,48286626
MEX,USA,70521,2338
MEX,USA,70529,1904
MEX,CAN,110412,2233450
MEX,USA,110412,12217608
MEX,CAN,110422,16159709
MEX,USA,110422,53218
MEX,USA,110811,137209
MEX,USA,110813,2255559
MEX,USA,120242,83803754
MEX,USA,120760,67498
MEX,USA,120791,809
MEX,USA,120999,3624272
MEX,CAN,30619,383023
MEX,USA,30619,773376
MEX,USA,30741,4028
MEX,USA,30890,102885
MEX,USA,40390,22438802
MEX,CAN,40410,648844
MEX,USA,30271,231951
MEX,CAN,30333,24130
MEX,USA,30333,7793
MEX,CAN,10221,1841379
MEX,USA,10221,7407662
MEX,CAN,10511,1979781
MEX,USA,10511,22629041
MEX,USA,10512,1208043
MEX,USA,10649,391216
MEX,CAN,20329,26829517
MEX,USA,20329,239983774
MEX,CAN,190420,652067
USA,CAN,10512,24401779
CAN,USA,10515,9200
CAN,USA,10641,6824369
USA,CAN,10641,525646
CAN,USA,10649,1851254
USA,CAN,10649,19873625
CAN,CAN,20329,169100
CAN,USA,20329,37417053
USA,CAN,20329,138864974
CAN,USA,20621,86881
USA,CAN,20621,10732129
CAN,USA,20630,4224946
USA,CAN,20630,14725548
CAN,CAN,71333,38941
CAN,USA,71333,39097849
USA,MEX,30271,354507
USA,MEX,30339,12250
USA,MEX,30349,38104
USA,MEX,30353,570563
CAN,MEX,10649,397538
USA,MEX,10649,147867
CAN,MEX,20329,167
USA,MEX,20329,31513559
USA,MEX,20621,12709
USA,MEX,20630,64252
CAN,MEX,71333,47065
USA,MEX,71333,13589252
CAN,MEX,71334,43
CAN,MEX,80112,54187
USA,MEX,80112,11813
USA,CAN,71333,18704797
CAN,USA,71334,31121
USA,CAN,71334,2368
CAN,CAN,80112,34
CAN,USA,80112,45206
CAN,USA,190420,32887307
CAN,CAN,190532,122033
CAN,USA,190532,50481002
CAN,USA,40721,77301701
USA,CAN,40721,9528966
CAN,USA,40790,7089
USA,CAN,40790,176828
CAN,USA,50290,2199
CAN,USA,50400,12123271
USA,CAN,50400,19010760
CAN,USA,30493,305971
USA,CAN,30542,4001992
CAN,USA,30562,245275
USA,CAN,30562,5821274
CAN,WLD,40390,655173
USA,WLD,40390,4341497
CAN,WLD,40410,95769274
USA,WLD,40410,52966270
USA,WLD,30251,13161951
CAN,WLD,30271,4718945
USA,WLD,30271,2259906
CAN,WLD,30273,395212
USA,WLD,30273,16171
CAN,WLD,30333,479659
USA,WLD,30333,5993288
CAN,WLD,30339,304993
USA,WLD,30339,7578479
CAN,WLD,30349,557071
USA,WLD,30349,687877
CAN,WLD,30353,2053595
USA,WLD,30353,3052334
MEX,WLD,30799,5379397
MEX,WLD,40210,828318332
MEX,WLD,40620,145931847
MEX,WLD,40630,5668186
MEX,WLD,50690,1752352
MEX,WLD,60220,44584434
MEX,WLD,70190,48286626
MEX,WLD,70521,2338
MEX,WLD,70529,1904
MEX,WLD,110422,16212927
MEX,WLD,110811,139982
MEX,WLD,110813,23991648
MEX,WLD,120242,142087012
MEX,WLD,120760,67498
CAN,USA,30625,224
MEX,USA,190420,17548098
MEX,CAN,190532,30685492
MEX,USA,70970,4872974
MEX,USA,70991,1148618
MEX,CAN,71333,4753194
MEX,USA,71333,81390719
MEX,USA,80119,515
MEX,USA,40410,100469045
MEX,USA,40721,46744554
MEX,CAN,50400,17437967
MEX,USA,50400,190000860
MEX,USA,30493,21499
MEX,CAN,30542,73089
MEX,USA,80251,12912060
MEX,USA,80510,8563566
MEX,USA,80520,1508682
MEX,USA,80921,535973
MEX,USA,80929,5567851
MEX,CAN,81120,69
MEX,WLD,120791,889
MEX,WLD,120999,26817923
MEX,WLD,121010,436
MEX,WLD,30619,1483647
MEX,WLD,30741,4028
MEX,WLD,30890,102982
MEX,WLD,40390,23795685
MEX,WLD,40410,107538427
MEX,WLD,30251,450
MEX,WLD,30271,231960
MEX,WLD,30333,31923
MEX,WLD,10221,9249041
MEX,WLD,10511,25803128
MEX,WLD,10512,1208043
MEX,WLD,10641,9920
MEX,WLD,10649,820978
MEX,WLD,20329,271116642
MEX,WLD,20621,34033144
MEX,WLD,190420,18919679
CAN,WLD,10515,9200
CAN,WLD,10641,12902502
USA,WLD,10641,525646
CAN,WLD,10649,11033433
USA,WLD,10649,24440536
CAN,WLD,20329,94150615
USA,WLD,20329,482484796
CAN,WLD,20621,90204
USA,WLD,20621,10841911
CAN,WLD,20630,4224946
USA,WLD,20630,14789800
CAN,WLD,71333,43057892
USA,WLD,71333,52686806
CAN,WLD,71334,59539
USA,WLD,71334,168251
CAN,WLD,80112,700175
USA,WLD,80112,2084002
CAN,WLD,80119,4639117
CAN,WLD,190532,76102137
USA,WLD,190532,346011256
CAN,WLD,40721,77301701
USA,WLD,40721,9759336
CAN,WLD,40790,3661555
USA,WLD,40790,7542813
CAN,WLD,50290,5735
USA,WLD,50290,1923303
CAN,WLD,50400,20619487
USA,WLD,50400,229804984
USA,WLD,30493,1077531
CAN,WLD,30542,191397
USA,WLD,30542,4647504
CAN,WLD,30562,6814794
USA,WLD,30562,5950373
CAN,WLD,30625,686
USA,WLD,30625,165789
MEX,WLD,190532,62701094
MEX,WLD,70970,4872974
MEX,WLD,70991,1148618
MEX,WLD,71120,56973
MEX,WLD,71333,86182662
MEX,WLD,80119,3007
MEX,WLD,80251,13361463
MEX,WLD,40721,46744554
MEX,WLD,50290,218178
MEX,WLD,50400,209180539
MEX,WLD,30493,1633142
MEX,WLD,30542,81725
MEX,WLD,30562,260304
MEX,WLD,30721,71808
MEX,WLD,80510,8563566
MEX,WLD,80520,2156041
MEX,WLD,80921,535973
MEX,WLD,80929,6648157
MEX,CAN,51110,4252342
MEX,USA,51110,16792503
MEX,CAN,51199,1344088
MEX,USA,51199,20521467
MEX,USA,70320,2206668
MEX,USA,81120,1040234
CAN,USA,130239,4206242
USA,CAN,130239,4013629
CAN,CAN,150910,10483
CAN,USA,20741,2591
USA,CAN,20741,14837
CAN,USA,20742,1443473
USA,CAN,20742,2774123
CAN,USA,20910,238176
USA,CAN,20910,3364304
USA,CAN,190532,248189182
CAN,USA,200310,1288653
USA,CAN,200310,1498554
CAN,CAN,30721,175
CAN,USA,30721,13870910
USA,CAN,30721,82594777
CAN,CAN,80119,148
CAN,USA,80119,72524
